4rE4qF4baoXpustrgtnFRw,0.303,0.753,0.739,5.36e-06,0.0876,0.494,0.208,1,138.09,-6.49
2QvW50LoKgKGXUvwAoifAE,0.286,0.664,0.614,0,0.0711,0.647,0.053,1,141.995,-5.767
3hgg5A1irFog2hgRnYIRfv,0.196,0.828,0.352,0,0.331,0.691,0.448,1,161.933,-9.523
708HrtYYClY6j6EOiToEBy,0.475,0.839,0.444,2.58e-06,0.297,0.486,0.226,1,105.066,-6.386
28Qv23wjvAhPZGr5NXhBq8,0.0157,0.665,0.877,2.73e-06,0.183,0.742,0.0484,1,131.994,-5.624
3WefHNGtjexZvi66ZEx9u4,0.185,0.704,0.56,0,0.0948,0.609,0.179,0,75.003,-6.791
0w5Bdu51Ka25Pf3hojsKHh,0.00647,0.695,0.818,4.87e-06,0.0219,0.916,0.0334,0,119.965,-5.379
4DpNNXFMMxQEKl7r0ykkWA,0.612,0.68,0.729,0,0.224,0.446,0.0475,1,123.97,-5.077
0CZ8lquoTX2Dkg7Ak2inwA,0.648,0.6,0.535,4.7e-06,0.162,0.269,0.107,1,71.912,-7.043
1XJ93XskwJf7PCyIVLbNBt,0.571,0.803,0.384,0,0.194,0.503,0.179,1,141.924,-6.522
5a6pdCHlWS2ekOOQ70QnAr,0.868,0.708,0.186,0,0.0779,0.321,0.0422,0,72.541,-8.953
368UaeqCCqT237KgIN8H5I,0.256,0.731,0.66,5.9e-06,0.12,0.547,0.0519,0,100.988,-6.892
6UYMm9Jx9a05o0FDUBzNgr,0.38,0.736,0.593,0,0.204,0.607,0.04,1,92.068,-4.677
13W2FZtELfJiVBst64qKf4,0.4,0.583,0.7,0,0.183,0.553,0.211,0,103.072,-4.969
21lRoKXPoqvz39rMJaYvJn,0.702,0.561,0.384,0,0.145,0.246,0.0299,1,99.869,-7.148
5o4yGlG0PfeVUa6ClIyOxq,0.0646,0.867,0.545,0.000289,0.0505,0.525,0.0625,1,139.943,-5.192
0rIAC4PXANcKmitJfoqmVm,0.0192,0.599,0.887,1.21e-06,0.3,0.881,0.0984,1,170.918,-3.967
7wjprvfscpUNacftNovfQO,0.058,0.685,0.691,5.62e-06,0.136,0.302,0.0864,1,92.95,-4.673
1eN1K7YPRButXU7Mq0V58N,0.0182,0.822,0.575,4.45e-05,0.109,0.286,0.0464,0,110.028,-4.587
4hCNAbUTmoj9Pzg2vFhoiC,0.00374,0.458,0.815,1.05e-05,0.115,0.362,0.0514,0,118.226,-7.16
4GUXTRTjQ4voLzwLw9qbPx,0.219,0.46,0.498,0.00329,0.099,0.154,0.0282,1,76.902,-6.312
2xRViWc1s1vEguSrtHbdun,0.189,0.859,0.685,1.38e-06,0.0905,0.536,0.0366,0,114.013,-4.773
5qmq61DAAOUaW8AUo8xKhh,0.11,0.715,0.624,0,0.123,0.412,0.114,0,158.087,-3.046
65zxFF6Hh0PrVnXMMfFFrA,0.736,0.671,0.32,0,0.435,0.519,0.0387,1,80.072,-9.548
4ncDAlyP3gmCWefTlj27zp,0.141,0.591,0.596,0,0.11,0.333,0.0278,1,111.009,-6.38
7HMmFQsKsljwTw8bS7lu19,0.208,0.838,0.545,8.01e-05,0.103,0.631,0.0706,1,114.998,-6.713
04ZTP5KsCypmtCmQg5tH9R,0.00281,0.63,0.694,0,0.0719,0.216,0.0253,0,97.005,-6.257
6ATgDc6e4sPn84hvJsAmPt,0.656,0.407,0.416,0,0.0981,0.246,0.174,0,176.947,-8.915
4X2caEGywKxXKGImqNkBmt,0.607,0.671,0.763,2.16e-05,0.495,0.469,0.305,1,149.87,-5.877
6WC5fhc9XMaCrUNKNjm9xE,0.0284,0.73,0.718,0,0.0892,0.127,0.0478,1,135.045,-3.496
6KgBpzTuTRPebChN0VTyzV,0.256,0.682,0.919,0,0.442,0.535,0.0875,0,95.982,-3.18
6nbVml98cEWtGk2uq4g3j7,0.0806,0.626,0.618,1.9e-05,0.204,0.26,0.056,0,127.996,-5.906
3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,0.653,0,0.101,0.412,0.0658,1,106.966,-5.634
29fRTIKsJhLUJoldM89GZS,0.00838,0.768,0.678,0,0.0596,0.706,0.0505,1,85.025,-5.604
3U1TuSqHIubBA10cVP7Sk6,0.137,0.632,0.638,0,0.125,0.574,0.0505,1,121.868,-6.731
5GT8b1dFaOWFF5twsmSOYx,0.358,0.595,0.608,0,0.0843,0.452,0.0373,0,60.878,-5.303
222B3aljXx6fFwKmFjuBED,0.177,0.754,0.854,0,0.0808,0.8,0.0608,0,75.002,-3.449
1iZmjbahvLeJzpc042nri5,0.225,0.701,0.524,0,0.0764,0.505,0.0558,1,110.024,-5.594
43zdsphuZLzwA9k4DJhU0I,0.978,0.367,0.111,3.97e-05,0.0897,0.198,0.0972,1,82.642,-14.084
3EVBx6WnnMj0qGpcPHjECA,0.0747,0.671,0.609,0,0.0958,0.375,0.0508,0,120.054,-5.02
3fo6DYGktjENCiagUeU9yH,0.058,0.716,0.73,7.32e-06,0.151,0.339,0.0364,0,136.05,-4.126
44ADyYoY5liaRa3EOAl4uf,0.17,0.53,0.538,2.83e-06,0.248,0.288,0.0335,1,148.051,-6.672
6FZDfxM3a3UCqtzo5pxSLZ,0.297,0.752,0.488,9.11e-06,0.0936,0.533,0.0705,1,136.041,-7.05
2mfUa8bLs2s5N4VaqJZ4lZ,0.0416,0.755,0.57,0,0.0891,0.406,0.0888,1,102.991,-7.132
1MfuskV4ODUp14C2dnyPgW,0.0249,0.716,0.757,0,0.286,0.558,0.0487,1,100.007,-2.666
24ySl2hOPGCDcxBxFIqWBu,0.021,0.672,0.855,0,0.323,0.646,0.0397,1,123.056,-3.764
5PYQUBXc7NYeI1obMKSJK0,0.194,0.77,0.882,0,0.316,0.385,0.0602,1,99.991,-4.792
34i4yxPrHWquuR4kjiivFO,0.201,0.674,0.593,0.000529,0.209,0.464,0.0582,0,116.995,-6.47
1sSNWjLtY4GwyhqAwAnPD9,0.12,0.659,0.767,0,0.181,0.554,0.261,1,181.818,-3.016
5vtyFzfLkCSJvXEZFjQAa1,0.185,0.426,0.476,0,0.327,0.169,0.0741,1,179.793,-6.64
3OTSBoYKO7HzGVj8Bu2OH9,0.18,0.665,0.799,0,0.125,0.5,0.0617,0,101.976,-2.868
1WO6kvO7P8TOsuhBaqun5w,0.653,0.535,0.297,0,0.118,0.0492,0.0665,1,147.569,-6.043
0k664IuFwVP557Gnx7RhIl,0.00611,0.767,0.889,0,0.402,0.843,0.0963,1,119.93,-2.988
4UQeq4HUvC5uPEA9pWTgPW,0.0425,0.906,0.438,2.18e-05,0.071,0.64,0.0654,1,114.008,-7.574
0rzNMzZsubFcXSEh7dnem7,0.745,0.524,0.397,0,0.521,0.552,0.405,1,80.744,-11.936
1xHOhfFSFPzu1XT99RyjHK,0.0204,0.568,0.727,0.00478,0.312,0.383,0.0467,1,138.055,-7.468
073ILU1C3APNRGF66VhtyA,0.0169,0.74,0.498,0.00282,0.319,0.652,0.0456,0,98.016,-6.684
0AEEkLxoe9S6QyYD7KH4Im,0.15,0.752,0.835,0,0.441,0.562,0.0924,0,118.017,-3.964
2ACOWPLUe4A4KuQ5ioD2od,0.0358,0.596,0.851,3.19e-05,0.365,0.612,0.121,0,202.049,-4.245
6WrI0LAC5M1Rw2MnX2ZvEg,0.0125,0.794,0.793,0,0.0952,0.677,0.0842,0,123.941,-4.521
11p45DXn2eSqcBtcAsWT0k,0.461,0.699,0.55,1.4e-05,0.128,0.707,0.135,1,130.027,-7.397
4BOikd4oZjOYMde9AXfrTo,0.259,0.369,0.609,4.1e-05,0.133,0.381,0.184,0,80.362,-4.477
4Pbg79cTBu4vgSphoyNq3j,0.0372,0.697,0.683,0,0.137,0.603,0.117,0,96.133,-2.881
0gbBzIqrECJOEPvQJIBFs5,0.0162,0.616,0.714,1.23e-05,0.0817,0.24,0.0982,1,128.924,-7.792
4wBA24GuWqlFfZ6uL65aXP,0.00175,0.597,0.749,0.000187,0.116,0.326,0.0768,1,130.077,-6.252
0GWYApQBwErVPkyXYCTJjI,0.116,0.745,0.74,0,0.117,0.544,0.0697,0,120.014,-5.719
4PkIDTPGedm0enzdvilLNd,0.268,0.669,0.801,0,0.0594,0.541,0.136,1,109.919,-5.445
7mtxlSJQej3cCBXySgEjlY,0.0597,0.799,0.847,0,0.044,0.67,0.0541,0,99.991,-3.022
4Y6IdA3e4wwLrbKHDjufaC,0.0029,0.616,0.765,0,0.149,0.343,0.078,0,122.916,-6.75
2BrzlUj1u1CtvaJDGIKpsP,0.592,0.588,0.471,0.00146,0.0733,0.209,0.0577,1,152.881,-7.287
1NDxZ7cFAo481dtYWdrUnR,0.15,0.703,0.868,0.132,0.104,0.733,0.0291,0,121.03,-4.661
0jdny0dhgjUwoIp5GkqEaA,0.491,0.576,0.39,0,0.111,0.319,0.0297,1,73.433,-7.202
3Du2K5dLzmduCNp6uwuaL0,0.0223,0.702,0.635,0,0.283,0.873,0.265,0,144.004,-6.917
0DC7Zs2qvAbNK1owWQ4mlL,0.0889,0.604,0.546,0,0.0734,0.402,0.151,1,179.847,-5.691
6EJiVf7U0p1BBfs0qqeb1f,0.0135,0.71,0.909,0.00123,0.303,0.648,0.0639,1,115.001,-2.777
5tAa8Uaqr4VvA3693mbIhU,0.423,0.665,0.699,0,0.0969,0.585,0.0578,1,124.896,-5.265
24ySl2hOPGCDcxBxFIqWBu,0.021,0.672,0.855,0,0.323,0.646,0.0397,1,123.056,-3.764
24Yi9hE78yPEbZ4kxyoXAI,0.0167,0.77,0.724,0.0107,0.353,0.898,0.0495,1,121.975,-5.484
7KW3XQV5Or5CF57MYVj5h4,0.0453,0.699,0.633,0,0.101,0.458,0.0362,1,123.449,-6.547
57YMEPQhEy5F5Q715mW0n8,0.0652,0.678,0.579,0.000178,0.109,0.326,0.0313,1,124.035,-7.174
2ZEq4HT450Ye9IFGPTl9qV,0.0946,0.697,0.921,1.9e-05,0.159,0.722,0.0424,1,123.988,-4.283
4FYbo4yQzu3hGkj2Ix4ucW,0.512,0.664,0.66,0,0.26,0.355,0.0243,1,99.946,-4.646
2jUoKSWTHduXxUL3JomwhB,0.0839,0.919,0.687,1.1e-05,0.052,0.675,0.0774,0,100.997,-5.793
1IWNylpZ477gIVUDpJL66u,0.0604,0.752,0.87,1.12e-05,0.489,0.784,0.0623,0,120.006,-3.812
6oJ6le65B3SEqPwMRNXWjY,0.0154,0.693,0.678,6.05e-06,0.101,0.404,0.0324,1,103.952,-7.159
0ZXdzaT1k688dkpNeEgQiV,0.124,0.499,0.898,7.2e-06,0.0832,0.618,0.124,0,120.04,-4.181
575NJxNUVDqwJGdzBrlLbv,0.0911,0.706,0.855,0,0.347,0.293,0.215,1,107.184,-5.377
1sgDyuLooyvEML4oHspNza,0.344,0.58,0.586,0,0.0755,0.507,0.0357,1,147.988,-6.883
6pooRNiLyYpxZeIA5kJ5EX,0.0128,0.643,0.594,0,0.118,0.442,0.0318,1,144.033,-5.453
0qc4QlcCxVTGyShurEv1UU,0.0771,0.59,0.642,0,0.105,0.651,0.122,1,107.356,-3.87
5PYQUBXc7NYeI1obMKSJK0,0.194,0.77,0.882,0,0.316,0.385,0.0602,1,99.991,-4.792
3OTSBoYKO7HzGVj8Bu2OH9,0.18,0.665,0.799,0,0.125,0.5,0.0617,0,101.976,-2.868
05CwHjIk71RXVU40boRMnR,0.225,0.591,0.702,0,0.414,0.501,0.0289,1,104.003,-5.59
4TEaJcvzB913p8iCoul3uJ,0.243,0.791,0.604,1.1e-06,0.166,0.31,0.0457,1,108.047,-3.374
18W92Zm1KjLCbUIszOhpkD,0.0253,0.661,0.725,0,0.123,0.605,0.0563,1,119.927,-4.859
76nqCfJOcFFWBJN32PAksn,0.00775,0.638,0.688,0,0.126,0.434,0.0407,0,129.856,-4.056
1xK7enJZVdv37fnnxoZlPq,0.123,0.362,0.921,0,0.19,0.529,0.486,0,172.191,-3.815
1NhCTXyj2XjiUXpjpDNoaF,0.0397,0.668,0.844,2.93e-06,0.186,0.618,0.0385,1,125.972,-3.96
3hMgyGBkNb9Ah1rDzlELIK,0.331,0.564,0.561,0,0.337,0.52,0.438,1,195.901,-7.616
7yBbV2k2S2uhaQc24NF2xt,0.00173,0.68,0.825,0.000122,0.27,0.784,0.0702,1,117.987,-4.296
5cE201rNvIkryS8N1dJ5nR,0.0145,0.611,0.737,0,0.107,0.574,0.0476,0,124.169,-5.154
4PkIDTPGedm0enzdvilLNd,0.268,0.669,0.801,0,0.0594,0.541,0.136,1,109.919,-5.445
5YkmS18BehACOhIIeUqe6l,0.0856,0.72,0.864,0,0.16,0.659,0.208,1,96.048,-3.249
1NDxZ7cFAo481dtYWdrUnR,0.15,0.703,0.868,0.132,0.104,0.733,0.0291,0,121.03,-4.661
6GIRtKNXokeu25nn7U6Hu8,0.0728,0.564,0.747,0,0.151,0.717,0.0584,1,97.878,-3.374
6mPstbtzhyqKmwefY4eVWD,0.00123,0.514,0.856,6.34e-06,0.544,0.351,0.0717,1,117.014,-4.285
0zu0fQqeOR7Bf5DfWKIw5y,0.292,0.752,0.629,0,0.0193,0.458,0.0586,1,105.951,-6.111
01iyINEYgPQ7ThMZuHUsqS,0.0257,0.619,0.938,1.39e-05,0.128,0.601,0.35,1,94.38,-5.245
03o4HPzUwftpgAPNQSuaBS,0.00308,0.632,0.728,0,0.278,0.252,0.0604,0,117.981,-5.759
1z1XegUChLLQfcbtIK8ABn,0.0948,0.686,0.83,1.33e-06,0.182,0.486,0.0369,1,123.032,-4.437
7g2uEIBiSXUNkLmEUCv5nq,0.304,0.664,0.884,0,0.0745,0.483,0.0885,1,120.034,-4.433
1Y9cAYTmyWJCcmfqdG2I29,0.0823,0.73,0.732,0,0.0757,0.546,0.0366,1,112.058,-2.556
7FCZhkhzEUVNUAlGauNKIe,0.109,0.653,0.69,0,0.136,0.652,0.0756,1,110.214,-5.003
3XLcy0qym8nuxnJ51cRcba,0.0937,0.767,0.635,0,0.233,0.827,0.0579,0,108.029,-5.386
3HuUmYXZw4t4u3RvbfQgfK,0.213,0.69,0.676,0,0.123,0.664,0.0335,1,100.023,-6.111
1pBO9JDqh1y3TbCKEO1OvG,0.246,0.691,0.538,0.163,0.178,0.329,0.103,1,99.972,-9.952
5WHTFyqSii0lmT9R21abT8,0.296,0.674,0.881,3.01e-06,0.0793,0.234,0.147,1,98.994,-2.853
2b1BwUGGyKq0CoJd8G1B6M,0.0909,0.906,0.832,0,0.152,0.751,0.0718,0,104.03,-3.004
1lGVyEkGHUz7Pg78QGaS4a,0.185,0.693,0.674,0,0.0639,0.378,0.0723,1,95.972,-4.449
4PUWpNtDejQwwa80LjvxXl,0.0563,0.663,0.696,6.25e-06,0.226,0.449,0.0349,1,139.98,-5.994
70YPzqSEwJvAIQ6nMs1cjY,0.198,0.404,0.806,0,0.114,0.112,0.0496,1,148.036,-4.75
09IStsImFySgyp0pIQdqAc,0.171,0.753,0.657,0,0.112,0.437,0.0449,1,107.01,-3.061
4Gcv5SsxnQWpmOnUI19EJk,0.00968,0.513,0.788,0,0.11,0.234,0.0364,1,139.987,-4.629
7bIq1v8svANsAys7I694Up,0.0313,0.71,0.891,0,0.365,0.705,0.0749,0,125.024,-3.116
5icOoE6VgqFKohjWWNp0Ac,0.0623,0.791,0.565,0,0.156,0.181,0.0439,0,99.961,-3.933
4ztw0mBC6VBiLV79yRHDQW,0.0179,0.73,0.558,0,0.128,0.618,0.0786,1,100.066,-6.535
6XqvFyJGdUD5IWee02ARKU,0.29,0.652,0.898,0,0.073,0.472,0.0361,0,114.043,-4.481
6QcrReLyoun4xrPVsZ5OJE,0.295,0.655,0.427,0.00108,0.0788,0.224,0.0799,0,107.992,-11.684
1wXQHs7j5vJPeYKRy5vHpL,0.059,0.532,0.571,0,0.134,0.434,0.0928,0,148.205,-5.212
0Ev562zA4pmUsBqjxsxxdx,0.22,0.625,0.707,0,0.213,0.479,0.0337,1,138.064,-4.761
7qrO2oI0A9DW6wQPjSADxx,0.448,0.798,0.51,0.00312,0.094,0.401,0.064,0,121.923,-10.074
60wwxj6Dd9NJlirf84wr2c,0.0398,0.509,0.781,0,0.0749,0.176,0.072,1,128.0,-3.48
3D37T7euWvVJ45evRmriIh,0.0196,0.571,0.752,6.92e-05,0.114,0.25,0.0293,1,102.043,-4.872
3oIVK7arAFuUOCGafPLxSC,0.0566,0.682,0.855,1e-06,0.101,0.304,0.0401,1,124.004,-3.282
4zCEJUxsW73s2sIIoM4SLC,0.183,0.814,0.811,0.000316,0.271,0.513,0.0597,1,122.041,-3.523
6wo37KVqFJhtuxPTpLCcfe,0.12,0.294,0.505,0,0.0977,0.357,0.042,1,85.332,-8.106
6ksMjdec8b6C45TUawkAdu,0.00246,0.672,0.815,0,0.577,0.341,0.0981,0,115.033,-6.476
0o6NlHNV7Tet6yh9BC6BGd,0.0339,0.927,0.573,0.000179,0.1,0.767,0.0491,1,114.994,-5.804
1vsQb8n0icvMsFnL9663LM,0.16,0.581,0.76,0,0.183,0.523,0.0406,1,104.099,-3.962
7Ht0v0LWBCOEjmNQ0iMpNr,0.0812,0.876,0.856,1.29e-06,0.457,0.685,0.0486,1,121.991,-3.884
0FLwo3U1NrjocfK2FDisrX,0.105,0.69,0.587,0,0.102,0.278,0.0466,0,104.046,-6.53
6smYfKpqsvpmqBXkLjYGJo,0.0962,0.535,0.648,0,0.118,0.511,0.159,1,162.084,-4.479
4NSW0Km5ZG60L8FthUebPJ,0.289,0.46,0.8,6.16e-06,0.121,0.553,0.05,1,102.46,-3.584
2wenGTypSYHXl1sN1pNC7X,0.114,0.732,0.85,2.02e-06,0.0388,0.372,0.0444,1,124.024,-5.999
5l8AUgBTWuOECwVgYtaUyE,0.048,0.625,0.719,0,0.0668,0.326,0.0612,1,101.091,-5.541
24aN8j7dBw0FxxKUBlCtd6,0.178,0.654,0.795,0,0.19,0.465,0.0536,1,120.019,-4.419
6uBhi9gBXWjanegOb2Phh0,0.253,0.69,0.622,0,0.116,0.544,0.0622,0,102.04,-5.025
2JoIjuzRplpYGvvLpSW2on,0.0878,0.734,0.693,0,0.341,0.55,0.0361,1,110.021,-6.474
2IDHoSlbG0CKH9rhq68wTb,0.025,0.647,0.624,0.056,0.0616,0.477,0.0451,1,115.002,-8.446
0XnHIhm9ppEHHDSRESdEcV,0.194,0.611,0.785,0,0.0956,0.545,0.0707,1,125.03,-5.721
48GmVZwvkoVC5StfMLfNJE,0.292,0.714,0.705,0.000386,0.126,0.471,0.0995,1,114.994,-6.479
5X73AYzzEE5Di0JwcQKt9N,0.151,0.421,0.669,0,0.635,0.326,0.127,1,175.788,-4.724
1oPpiUmhXq0MiyZHlkD0xp,0.0359,0.756,0.866,1.89e-05,0.182,0.505,0.067,1,128.007,-3.045
01Q0I9mTmlvrsnlJmzXIVH,0.00134,0.767,0.688,0.012,0.141,0.839,0.0955,0,123.996,-7.123
4AkCyd9Nlbt8JprQq9V6o2,0.524,0.726,0.763,2.64e-06,0.0943,0.516,0.0882,1,128.02,-6.872
2IBzArIJ2ognJz1EZinuPg,0.136,0.652,0.815,0,0.0844,0.794,0.131,1,121.969,-3.784
6Q3K9gVUZRMZqZKrXovbM2,0.148,0.611,0.651,1.84e-05,0.105,0.357,0.0587,1,122.983,-6.973
03ULMyEwael6CqYfsxtIV4,0.0543,0.697,0.862,2.76e-05,0.276,0.502,0.054,1,126.027,-4.99
54z0kLF0skj0Hdb9wCqPJt,0.0527,0.837,0.818,0.00642,0.11,0.484,0.0533,0,109.993,-4.474
7CHi4DtfK4heMlQaudCuHK,0.129,0.598,0.526,0,0.14,0.529,0.0415,0,123.935,-8.659
62aP9fBQKYKxi7PDXwcUAS,0.0686,0.674,0.774,0.00188,0.393,0.33,0.0892,0,112.05,-7.567
24Hzd4FPhz0HPx9jhM9cap,0.559,0.767,0.605,0.000363,0.193,0.657,0.188,0,107.042,-5.737
3wgHRiN7KQHoKGlUpEbXH2,0.148,0.583,0.754,8.24e-05,0.268,0.593,0.178,1,116.622,-7.216
3O0e0LHTpza0rYVDbZfQ4r,0.197,0.524,0.806,0,0.101,0.45,0.406,0,115.172,-3.447
3vQhEd4lOg4mAV6CHCgoHW,0.22,0.789,0.858,4.58e-05,0.335,0.491,0.0404,1,110.012,-4.388
1pRShUtGOG6ZP5fsnw9G4h,0.0259,0.684,0.819,0.0775,0.0985,0.607,0.0413,1,122.008,-5.072
5N4erncE7kuUccm7zEmwzk,0.0104,0.588,0.67,3.33e-06,0.338,0.505,0.0473,1,118.159,-6.439
1nufXiTCTTAeJfO9hLHvO8,0.0113,0.55,0.899,9.65e-05,0.137,0.408,0.0458,0,125.85,-3.284
35MKhw2YBKApmD7fAnPERC,0.145,0.547,0.795,0,0.11,0.723,0.0489,1,118.118,-3.721
6kPJZM97LwdG9QIsT7khp6,0.0441,0.737,0.636,6.66e-05,0.35,0.565,0.0437,0,105.005,-4.546
57PVu9o2E13kooMKmwYYBY,0.0334,0.811,0.921,0.442,0.138,0.365,0.0559,0,115.996,-2.89
7C1trmcQQ5n5RNy4l6ziCv,0.406,0.682,0.7,0,0.174,0.637,0.0397,1,120.03,-5.591
6nDKrPlXdpomGBgAlO7UdP,0.272,0.802,0.645,0,0.119,0.376,0.0715,0,100.001,-6.181
3M9Apu4OZfylLTFKvgEtKa,0.157,0.647,0.726,0,0.0844,0.767,0.0552,0,114.996,-4.389
108r6pnZHStBIktpyyps9w,0.00627,0.768,0.808,5.33e-06,0.343,0.664,0.112,1,119.971,-1.818
47EiUVwUp4C9fGccaPuUCS,0.401,0.731,0.573,5.22e-05,0.113,0.145,0.0544,0,109.928,-10.059
35UUpTmrcFXNIVIN26ujXl,0.0337,0.793,0.771,1.51e-06,0.284,0.835,0.0959,1,171.943,-3.417
4HYDUMY0xSpeBr0AMY9cUz,0.269,0.845,0.677,0.000917,0.108,0.68,0.136,0,90.013,-4.798
7ndTONDDRFGiPnnhOzOXxq,0.18,0.736,0.632,0,0.349,0.503,0.0648,0,92.03,-4.939
7vrJn5hDSXRmdXoR30KgF1,0.212,0.863,0.666,0.000493,0.103,0.838,0.152,0,163.908,-4.158
0GzuHFG4Ql6DoyxFRnIk3F,0.105,0.766,0.788,5.81e-06,0.142,0.609,0.312,0,179.984,-3.128
2bgcUk2A3jjKbCJ7KPquTi,0.31,0.823,0.821,4.28e-06,0.143,0.791,0.166,0,99.999,-3.402
6fmQjRuo7XvRFCK2qex5hQ,0.819,0.854,0.525,0,0.146,0.63,0.214,1,97.054,-4.426
1mohfLaTJtB2RplHLQVM70,0.3,0.815,0.715,4.83e-06,0.091,0.786,0.207,0,176.007,-4.65
15OjBeqNX3bShsGYQbteRv,0.0882,0.659,0.701,0,0.0866,0.623,0.164,1,91.97,-4.107
0JAZWvvqttGFm4UMDsPQXC,0.186,0.734,0.775,0.000542,0.123,0.72,0.0614,1,166.039,-3.855
0XinBYhf1X3kdvKQHOX971,0.31,0.812,0.747,0.00412,0.1,0.488,0.15,0,168.025,-4.611
0EhpEsp4L0oRGM0vmeaN5e,0.00536,0.571,0.693,0,0.173,0.393,0.0545,0,168.169,-8.234
5y7DaS3jAc9eZzcSOoUIwU,0.139,0.714,0.761,0.00035,0.241,0.906,0.0427,0,168.022,-4.596
4RJz8NfIe09gpKMiRUWKhJ,0.422,0.691,0.739,3.95e-06,0.11,0.884,0.229,0,83.897,-3.09
7r9ZhitdQBONTFOiJW5mr8,0.176,0.823,0.537,3.98e-06,0.123,0.615,0.209,1,175.946,-2.639
3fjGgq6FEwGcIZfWx9W6ez,0.328,0.633,0.581,0,0.133,0.596,0.265,1,175.975,-4.195
5zj8WNkBrEzlI5FKeYV4ol,0.427,0.665,0.697,1.39e-05,0.599,0.556,0.154,0,94.053,-4.819
4ZRrLHqzhGRXYj2qcB4s5S,0.0413,0.848,0.637,0,0.0521,0.698,0.156,1,96.988,-5.132
11EnQRgRMJwMAesfkB5pnu,0.0907,0.905,0.686,0,0.266,0.963,0.0664,1,103.013,-3.152
1kIWef5hc2uAqkNxOTakzP,0.279,0.764,0.822,8.44e-05,0.159,0.224,0.0489,0,105.003,-3.259
1UHcnP31sAKOJFrEnyRNUz,0.369,0.695,0.712,0,0.101,0.468,0.153,1,171.861,-4.09
6yVkakCN460KOVol9ZazjH,0.48,0.694,0.796,0.000384,0.108,0.515,0.0565,1,93.064,-4.164
73nAK3HgQK8dak83Y2WQ8F,0.167,0.824,0.457,0,0.041,0.95,0.0543,1,87.977,-5.428
7x4ASXYEKfQBCewcZhK776,0.512,0.718,0.712,0.00121,0.104,0.531,0.174,1,180.034,-4.366
3ThrfRAmijYU098H9q9tAs,0.153,0.763,0.666,0,0.301,0.587,0.194,1,90.086,-3.316
3dEtfTtCXWW7N8WQ9FD29z,0.249,0.742,0.497,0.00335,0.0993,0.558,0.0746,0,156.013,-9.381
7FhopXtl9z9YtD9NwUf9ss,0.0812,0.769,0.712,6.67e-06,0.0988,0.841,0.105,0,173.931,-5.042
3kml9ZdpT7UYk1ugkjqOzt,0.285,0.838,0.819,6.3e-05,0.224,0.656,0.211,0,105.027,-4.681
21N4Buj4xsyLb218lYle61,0.0847,0.574,0.891,0,0.16,0.707,0.157,0,100.978,-3.665
2TL9UACmry1qTiurBc2PjV,0.425,0.683,0.787,0,0.136,0.792,0.0841,0,173.941,-2.962
4vjVdfdBHnUiaFCcUa3gfn,0.256,0.833,0.886,0,0.082,0.698,0.0607,0,94.018,-4.722
0j1VxrPkMyFGvz0jZzxUoZ,0.122,0.786,0.811,3.99e-06,0.161,0.731,0.0836,1,92.953,-4.31
7e1VoRlNumuEkXlITMHKLE,0.448,0.91,0.604,0,0.0863,0.807,0.082,0,110.075,-4.392
5Jq958VQwRyQFujau4TMKD,0.166,0.708,0.815,0,0.523,0.855,0.0692,0,174.024,-4.164
17Ey9p2LVX9BWaq51t56xU,0.0319,0.75,0.807,2.46e-05,0.0778,0.803,0.0309,0,126.998,-5.06
4agLM5EfiWR2AKMq7gFwcM,0.286,0.86,0.762,0.000148,0.0697,0.763,0.0447,0,139.992,-2.343
0KEdaZfGUjxZbvGWqjsfER,0.0477,0.818,0.572,0,0.0731,0.561,0.184,1,94.972,-5.626
6SnO4yCCYtz2rffMpEAlro,0.522,0.626,0.47,0,0.201,0.825,0.0316,1,140.046,-2.984
6QM3YNDJWPdfHVfbZ2kHvq,0.041,0.862,0.779,0,0.344,0.719,0.0464,1,136.005,-2.857
00XB6UnshchPDNdCvXzokD,0.776,0.713,0.343,0,0.113,0.673,0.0478,1,126.018,-7.891
3OL6rKs4tpYCdPZ9SEx50p,0.169,0.48,0.572,0,0.0711,0.452,0.0412,1,89.89,-4.013
4U2uNBV34fNAKHZx3xwdVK,0.167,0.845,0.576,0,0.0609,0.939,0.0347,1,95.086,-5.558
493DYJ6bdsVtHCpWBQlADr,0.0647,0.721,0.86,2.11e-05,0.083,0.664,0.0382,0,143.961,-4.633
7E9GeFGfjXw9LAI4ay6rsw,0.407,0.626,0.503,0,0.234,0.821,0.141,1,72.985,-5.087
2XOH1xKIqGVnOPyk9s4guZ,0.219,0.78,0.57,0,0.151,0.82,0.0492,0,105.088,-8.801
0JjGu0Y6J2hd8TiiUPDnGP,0.424,0.726,0.76,0,0.0911,0.978,0.0342,0,157.865,-3.239
7EG3WV7CuLIiPes2Hi9Wyo,0.221,0.678,0.457,0,0.305,0.63,0.0301,1,129.042,-7.076
34kuOHSIqvyahIjR3ts6yE,0.364,0.695,0.69,0,0.224,0.745,0.0322,1,110.349,-8.064
4RpMlYxvcb2jIWhQzZOOsZ,0.31,0.658,0.876,0,0.119,0.914,0.13,1,159.791,-5.061
1ryUAnJ3gPNtw85hwiVA7Z,0.281,0.662,0.525,0,0.199,0.577,0.0341,0,133.937,-8.546
